"X","Variable","Importance","Participant"
"K23156.14","Prepositionsositions",2.16717171717151e-05,"K23156"
"K23156.15","Auxiliary verbs",-3.26666666666632e-05,"K23156"
"K23156.16","Verb",-0.000171363636363642,"K23156"
"K23156.17","Adjectives",-1.69696969696966e-05,"K23156"
"K23156.18","Drives",2.72727272727232e-05,"K23156"
"K23156.19","Achieve",-3.36363636363637e-05,"K23156"
"K23156.20","Affect",-3.66666666666689e-05,"K23156"
"K23156.21","Positive tone",-4.72727272727276e-05,"K23156"
"K23156.22","Social",2.08787878787882e-05,"K23156"
"K23156.23","Culture",3.11111111111166e-06,"K23156"
"K23156.24","Tech",9.53535353535134e-06,"K23156"
"K23156.25","Lifestyle",-0.000203449494949494,"K23156"
"K23156.26","Leisure",0.000465691919191918,"K23156"
"K23156.27","Home",-2.72727272727225e-06,"K23156"
"K23156.28","Work",0.000116065656565662,"K23156"
"K23156.29","Acquire",0.000161732323232324,"K23156"
"K23156.30","Allure",3.00000000000016e-05,"K23156"
"K23156.31","Perception",1.78939393939382e-05,"K23156"
"K23156.32","Attention",-0.000198848484848487,"K23156"
"K23156.33","Motion",1.76969696969714e-05,"K23156"
"K23156.34","Space",4.72727272727494e-06,"K23156"
"K23156.35","Visual",0.000164696969696972,"K23156"
"K23156.36","FocusPast",0.000513383838383841,"K23156"
"K23156.37","FocusFuture",0.000138560606060606,"K23156"
"K23156.38","Compound",3.13636363636346e-05,"K23156"
"K23156.39","ThoughtLength",-5.76515151515135e-05,"K23156"
"K23156.40","StressLength",-0.000358570707070713,"K23156"
"K23156.41","EnjoyLength",-4.8252525252527e-05,"K23156"
"K23156.42","Topic_t1",4.41161616161578e-05,"K23156"
"K23156.43","Topic_t2",-0.000277181818181816,"K23156"
"K23156.44","Topic_t3",-0.000448141414141413,"K23156"
"K23156.45","Topic_t4",-0.000225196969696973,"K23156"
"K23156.46","Topic_t5",0.000459055555555559,"K23156"
"K23156.47","Topic_t6",0.000634343434343433,"K23156"
"K23156.48","Happy GPT",3.94141414141416e-05,"K23156"
"K23156.49","Sad GPT",3.33333333333242e-06,"K23156"
"K23156.50","Nervous GPT",7.26565656565658e-05,"K23156"
"K23156.51","Interested GPT",-6.18686868686781e-06,"K23156"
"K23156.52","Angry GPT",-6.18181818181675e-06,"K23156"
"K23156.53","Excited GPT",-1.45454545454541e-05,"K23156"
"K23156.54","Bored GPT",2.18181818181818e-05,"K23156"
"K23156.55","NA GPT",6.58030303030313e-05,"K23156"
"K23156.56","PA GPT",3.52424242424257e-05,"K23156"
"K23502.1","Time",-0.00692781037037037,"K23502"
"K23502.2","Word Count",2.50340740740702e-05,"K23502"
"K23502.3","Analytic",8.24829629629617e-05,"K23502"
"K23502.4","Clout",0.000100269629629631,"K23502"
"K23502.5","Authentic",5.92977777777754e-05,"K23502"
"K23502.6","WordPerSentence",-3.41481481481526e-05,"K23502"
"K23502.7","BigWords",-1.12918518518536e-05,"K23502"
"K23502.8","Dictionary",-0.000622494814814816,"K23502"
"K23502.9","Linguistic",-2.39703703703825e-06,"K23502"
"K23502.10","Function",-3.85214814814813e-05,"K23502"
"K23502.11","Pronoun",3.10755555555552e-05,"K23502"
"K23502.12","Personal pronouns",-1.16592592592583e-05,"K23502"
"K23502.13","i",0.000198500740740742,"K23502"
"K23502.14","Determiners",0.0003052237037037,"K23502"
"K23502.15","Article",0.000168127407407408,"K23502"
"K23502.16","Prepositionsositions",1.93511111111106e-05,"K23502"
"K23502.17","Auxiliary verbs",-8.83288888888899e-05,"K23502"
"K23502.18","Negations",8.05925925925919e-06,"K23502"
"K23502.19","Verb",6.01451851851859e-05,"K23502"
"K23502.20","Adjectives",-1.35199999999977e-05,"K23502"
"K23502.21","Drives",-3.51022222222228e-05,"K23502"
"K23502.22","Achieve",3.26192592592577e-05,"K23502"
"K23502.23","Cognition",-3.98222222222037e-06,"K23502"
"K23502.24","Allnone",-2.11822222222228e-05,"K23502"
"K23502.25","Cognitive processes",-2.48207407407412e-05,"K23502"
"K23502.26","Affect",-8.36622222222215e-05,"K23502"
"K23502.27","Positive tone",-0.000102011851851852,"K23502"
"K23502.28","Negative tone",1.72770370370366e-05,"K23502"
"K23502.29","Emotion",-7.71733333333297e-05,"K23502"
"K23502.30","NA LIWC",4.05925925925929e-05,"K23502"
"K23502.31","Social",-0.000288417777777785,"K23502"
"K23502.32","Socbehav",-4.27822222222211e-05,"K23502"
"K23502.33","Communication",-1.77777777777856e-06,"K23502"
"K23502.34","Lifestyle",-6.84148148148151e-05,"K23502"
"K23502.35","Home",2.43555555555539e-05,"K23502"
"K23502.36","Work",0.000103765925925925,"K23502"
"K23502.37","Physical",-2.73185185185161e-05,"K23502"
"K23502.38","Food",-2.70874074074079e-05,"K23502"
"K23502.39","Allure",0.000292708148148153,"K23502"
"K23502.40","Perception",7.10400000000043e-05,"K23502"
"K23502.41","Motion",2.87111111110961e-06,"K23502"
"K23502.42","Space",5.07733333333283e-05,"K23502"
"K23502.43","Time LIWC",-6.0702222222222e-05,"K23502"
"K23502.44","FocusPast",-2.14044444444463e-05,"K23502"
"K23502.45","FocusFuture",-9.43970370370356e-05,"K23502"
"K23502.46","Compound",-2.06874074074074e-05,"K23502"
"K23502.47","PA VADER",-4.07170370370361e-05,"K23502"
"K23502.48","Neutral VADER",0.000184847407407403,"K23502"
"K23502.49","NA VADER",-1.03199999999995e-05,"K23502"
"K23502.50","ThoughtLength",-8.54222222222042e-06,"K23502"
"K23502.51","StressLength",-0.000252293333333335,"K23502"
"K23502.52","EnjoyLength",0.000168106666666665,"K23502"
"K23502.53","Topic_t1",0.000815748148148146,"K23502"
"K23502.54","Topic_t2",-0.00019515851851852,"K23502"
"K23502.55","Topic_t3",-0.000107620740740739,"K23502"
"K23502.56","Topic_t4",0.000112441481481485,"K23502"
"K23502.57","Topic_t5",0.000913197037037039,"K23502"
"K23502.58","Topic_t6",-3.60088888888819e-05,"K23502"
"K23502.59","Happy GPT",-3.12888888888893e-05,"K23502"
"K23502.60","Sad GPT",3.17185185185189e-05,"K23502"
"K23502.61","Nervous GPT",-2.2014814814815e-05,"K23502"
"K23502.62","Interested GPT",-0.000426702222222212,"K23502"
"K23502.63","Angry GPT",-8.44148148148322e-06,"K23502"
"K23502.64","Excited GPT",-7.19525925925918e-05,"K23502"
"K23502.65","Bored GPT",-3.98577777777772e-05,"K23502"
"K23502.66","NA GPT",-8.77925925925927e-05,"K23502"
"K23502.67","PA GPT",-4.15555555555562e-05,"K23502"
"K23503.1","Time",-0.000240815177212443,"K23503"
"K23503.2","Word Count",-0.0001316407914764,"K23503"
"K23503.3","Analytic",-9.74205986808705e-05,"K23503"
"K23503.4","Clout",-4.1354642313452e-06,"K23503"
"K23503.5","Authentic",0.000118649923896496,"K23503"
"K23503.6","WordPerSentence",-0.000126252390430476,"K23503"
"K23503.7","BigWords",1.79533231861999e-05,"K23503"
"K23503.8","Dictionary",-4.17932883960313e-05,"K23503"
"K23503.9","Linguistic",0.000206738203957386,"K23503"
"K23503.10","Function",-0.000182328332246144,"K23503"
"K23503.11","Pronoun",0.000102176052765092,"K23503"
"K23503.12","Personal pronouns",0.000131147640791477,"K23503"
"K23503.13","i",7.2657534246573e-05,"K23503"
"K23503.14","Impersonal pronouns",-7.80639269406348e-05,"K23503"
"K23503.15","Determiners",-1.87184170471885e-05,"K23503"
"K23503.16","Article",0.000105324200913245,"K23503"
"K23503.17","Prepositionsositions",-1.15459882582362e-06,"K23503"
"K23503.18","Auxiliary verbs",0.000140834964122636,"K23503"
"K23503.19","Adverbs",3.57382039574224e-06,"K23503"
"K23503.20","Conjunctions",5.81491628614945e-05,"K23503"
"K23503.21","Verb",-0.000146215264187868,"K23503"
"K23503.22","Adjectives",7.80954220817261e-05,"K23503"
"K23503.23","Quantity",9.90867579908676e-05,"K23503"
"K23503.24","Drives",-0.000290998477929986,"K23503"
"K23503.25","Affiliation",0.000236277016742767,"K23503"
"K23503.26","Achieve",2.76012176560129e-05,"K23503"
"K23503.27","Cognition",9.28249619482543e-05,"K23503"
"K23503.28","Cognitive processes",-0.000109007944870959,"K23503"
"K23503.29","Insight",-7.75646879756358e-06,"K23503"
"K23503.30","Cause",-0.000128642313546415,"K23503"
"K23503.31","Discrepancy",3.81004566210052e-05,"K23503"
"K23503.32","Differentiation",0.000120043705153296,"K23503"
"K23503.33","Affect",0.000203583605131549,"K23503"
"K23503.34","Positive tone",-7.95738203957518e-06,"K23503"
"K23503.35","Negative tone",-8.91273465246057e-05,"K23503"
"K23503.36","Emotion",0.000143176777560338,"K23503"
"K23503.37","NA LIWC",-3.54946727549931e-06,"K23503"
"K23503.38","Social",0.000126574690150033,"K23503"
"K23503.39","Socbehav",-3.77595129375945e-05,"K23503"
"K23503.40","Communication",8.46879756468745e-06,"K23503"
"K23503.41","Social referents",-5.93337682104818e-05,"K23503"
"K23503.42","Family",-2.37455968688833e-05,"K23503"
"K23503.43","Female",1.36255707762558e-05,"K23503"
"K23503.44","Lifestyle",9.77854717584743e-07,"K23503"
"K23503.45","Leisure",3.79089525390867e-05,"K23503"
"K23503.46","Home",5.0299340436277e-06,"K23503"
"K23503.47","Work",0.000131616438356163,"K23503"
"K23503.48","Physical",2.95959991302452e-05,"K23503"
"K23503.49","Health",0.00017710806697108,"K23503"
"K23503.50","illness",1.86910197869134e-05,"K23503"
"K23503.51","Food",0.000246251069072985,"K23503"
"K23503.52","Need",-6.07985794013213e-05,"K23503"
"K23503.53","Acquire",4.27536420961058e-05,"K23503"
"K23503.54","Allure",0.000292342973110097,"K23503"
"K23503.55","Perception",-9.64855403348522e-05,"K23503"
"K23503.56","Motion",-0.00014415090237008,"K23503"
"K23503.57","Space",7.97823439878197e-05,"K23503"
"K23503.58","Visual",-6.13211567732131e-05,"K23503"
"K23503.59","Feeling",3.03492063492078e-05,"K23503"
"K23503.60","Time LIWC",-0.000214363339856486,"K23503"
"K23503.61","FocusPast",5.37564687975631e-05,"K23503"
"K23503.62","FocusPresent",-4.00337197049567e-05,"K23503"
"K23503.63","FocusFuture",3.27336377473322e-05,"K23503"
"K23503.64","AllPunc",0.000116017395085886,"K23503"
"K23503.65","Period",-0.000142679712981084,"K23503"
"K23503.66","Apostrophes",-7.10076103500733e-05,"K23503"
"K23503.67","Compound",-1.75890410958924e-05,"K23503"
"K23503.68","PA VADER",-8.60974124809777e-05,"K23503"
"K23503.69","Neutral VADER",2.82800608828173e-06,"K23503"
"K23503.70","NA VADER",-2.77458143074593e-05,"K23503"
"K23503.71","ThoughtLength",-0.000354219178082198,"K23503"
"K23503.72","StressLength",6.43372472276519e-05,"K23503"
"K23503.73","EnjoyLength",-3.74646662317918e-05,"K23503"
"K23503.74","Topic_t1",0.000127151621589979,"K23503"
"K23503.75","Topic_t2",0.000140404870624053,"K23503"
"K23503.76","Topic_t3",-0.000253458143074579,"K23503"
"K23503.77","Topic_t4",-0.000355856925418571,"K23503"
"K23503.78","Topic_t5",7.75088062622276e-05,"K23503"
"K23503.79","Topic_t6",0.000395166775385952,"K23503"
"K23503.80","Happy GPT",0.000265430745814309,"K23503"
"K23503.81","Sad GPT",-2.93513807349403e-05,"K23503"
"K23503.82","Nervous GPT",6.05888236573208e-05,"K23503"
"K23503.83","Interested GPT",-0.000152700152207002,"K23503"
"K23503.84","Angry GPT",4.06727549467267e-05,"K23503"
"K23503.85","Excited GPT",4.58538812785387e-05,"K23503"
"K23503.86","Bored GPT",-0.000154438791041528,"K23503"
"K23503.87","NA GPT",-0.000274734507501631,"K23503"
"K23503.88","PA GPT",0.000245285931724287,"K23503"
"K23507.1","Time",0.000142396173081104,"K23507"
"K23507.2","Word Count",4.47488584474314e-07,"K23507"
"K23507.3","Analytic",-4.79756468797596e-06,"K23507"
"K23507.4","Clout",0.000147220700152207,"K23507"
"K23507.5","Authentic",0.000104471841704718,"K23507"
"K23507.6","WordPerSentence",4.68797564688394e-07,"K23507"
"K23507.7","BigWords",-8.21004566210042e-05,"K23507"
"K23507.8","Dictionary",3.30889323766041e-05,"K23507"
"K23507.9","Linguistic",0.000266718417047183,"K23507"
"K23507.10","Function",-0.000274228745379431,"K23507"
"K23507.11","Pronoun",4.01725012684018e-06,"K23507"
"K23507.12","Personal pronouns",2.39500120163427e-05,"K23507"
"K23507.13","i",5.38221352467927e-05,"K23507"
"K23507.14","Impersonal pronouns",-0.000196422001002109,"K23507"
"K23507.15","Determiners",-9.12561710012565e-05,"K23507"
"K23507.16","Article",4.43622526636212e-05,"K23507"
"K23507.17","Prepositionsositions",0.00022000608828006,"K23507"
"K23507.18","Auxiliary verbs",-1.71111111111108e-05,"K23507"
"K23507.19","Conjunctions",-1.66960933536267e-05,"K23507"
"K23507.20","Verb",-0.000114509241139379,"K23507"
"K23507.21","Adjectives",-5.76864535768522e-06,"K23507"
"K23507.22","Drives",2.64322678843231e-05,"K23507"
"K23507.23","Cognition",3.44496629702095e-05,"K23507"
"K23507.24","Cognitive processes",-0.000185437703848664,"K23507"
"K23507.25","Affect",-2.42922374429156e-06,"K23507"
"K23507.26","Positive tone",-2.5741794481521e-05,"K23507"
"K23507.27","Social",2.91689497716899e-05,"K23507"
"K23507.28","Culture",-1.51902587519025e-05,"K23507"
"K23507.29","Tech",-0.000112240487062404,"K23507"
"K23507.30","Lifestyle",-0.000154370080452273,"K23507"
"K23507.31","Leisure",-6.77281348788195e-05,"K23507"
"K23507.32","Work",2.22687540769729e-05,"K23507"
"K23507.33","Physical",1.4181778647532e-05,"K23507"
"K23507.34","Food",-1.50350076103499e-05,"K23507"
"K23507.35","Need",-3.27243351579267e-05,"K23507"
"K23507.36","Acquire",0.000178837138508372,"K23507"
"K23507.37","Allure",4.39225918679804e-08,"K23507"
"K23507.38","Perception",8.72420091324193e-05,"K23507"
"K23507.39","Space",2.08523592085275e-06,"K23507"
"K23507.40","Time LIWC",0.000144535768645358,"K23507"
"K23507.41","FocusPast",-0.000126858737406682,"K23507"
"K23507.42","Compound",5.6802348336593e-05,"K23507"
"K23507.43","Neutral VADER",-1.31664350473166e-05,"K23507"
"K23507.44","NA VADER",-0.000147806914546641,"K23507"
"K23507.45","ThoughtLength",6.06363702253953e-06,"K23507"
"K23507.46","StressLength",-0.000206048851199536,"K23507"
"K23507.47","EnjoyLength",6.0811183209165e-05,"K23507"
"K23507.48","Topic_t1",3.22503442777415e-05,"K23507"
"K23507.49","Topic_t2",0.000157705153294196,"K23507"
"K23507.50","Topic_t3",-0.000102584474885845,"K23507"
"K23507.51","Topic_t4",0.000162313546423134,"K23507"
"K23507.52","Topic_t5",7.61417699499883e-05,"K23507"
"K23507.53","Topic_t6",-6.61162571573543e-05,"K23507"
"K23507.54","Happy GPT",8.1625570776255e-05,"K23507"
"K23507.55","Sad GPT",-9.94429223744299e-05,"K23507"
"K23507.56","Nervous GPT",-2.12785388127953e-06,"K23507"
"K23507.57","Interested GPT",8.77040159232069e-06,"K23507"
"K23507.58","Angry GPT",-0.000189887183712704,"K23507"
"K23507.59","Excited GPT",-8.5876929767339e-05,"K23507"
"K23507.60","Bored GPT",-0.000100855403348554,"K23507"
"K23507.61","NA GPT",-4.60705446363572e-05,"K23507"
"K23507.62","PA GPT",-1.00578386605793e-05,"K23507"
"K23508.1","Time",-0.0011084246031746,"K23508"
"K23508.2","Word Count",-0.000107611111111109,"K23508"
"K23508.3","Analytic",3.62380952380938e-05,"K23508"
"K23508.4","Clout",-9.49087301587301e-05,"K23508"
"K23508.5","Authentic",-1.28174603174604e-06,"K23508"
"K23508.6","WordPerSentence",-1.35515873015868e-05,"K23508"
"K23508.7","BigWords",0.000574777777777777,"K23508"
"K23508.8","Dictionary",-0.000162563492063491,"K23508"
"K23508.9","Linguistic",-0.000382075396825394,"K23508"
"K23508.10","Function",-1.77500000000017e-05,"K23508"
"K23508.11","Pronoun",0.000515563492063494,"K23508"
"K23508.12","Personal pronouns",-8.81349206349221e-06,"K23508"
"K23508.13","i",-0.000121317460317458,"K23508"
"K23508.14","Determiners",-9.5710317460316e-05,"K23508"
"K23508.15","Article",9.484126984125e-06,"K23508"
"K23508.16","Prepositionsositions",-0.000500289682539683,"K23508"
"K23508.17","Auxiliary verbs",-1.11507936507959e-05,"K23508"
"K23508.18","Verb",-1.96190476190503e-05,"K23508"
"K23508.19","Adjectives",4.51349206349218e-05,"K23508"
"K23508.20","Drives",-4.92063492063348e-06,"K23508"
"K23508.21","Affiliation",2.73412698412698e-05,"K23508"
"K23508.22","Achieve",2.6849206349205e-05,"K23508"
"K23508.23","Cognition",4.39246031746039e-05,"K23508"
"K23508.24","Cognitive processes",0.000430071428571428,"K23508"
"K23508.25","Insight",-0.000102230158730157,"K23508"
"K23508.26","Affect",-7.18373015873045e-05,"K23508"
"K23508.27","Positive tone",0.000142876984126985,"K23508"
"K23508.28","Negative tone",-6.97103174603158e-05,"K23508"
"K23508.29","Emotion",1.33571428571421e-05,"K23508"
"K23508.30","Social",0.000108829365079364,"K23508"
"K23508.31","Socbehav",-0.000918988095238095,"K23508"
"K23508.32","Conflict",8.43253968254064e-06,"K23508"
"K23508.33","Social referents",-3.14285714285578e-06,"K23508"
"K23508.34","Family",-7.33412698412701e-05,"K23508"
"K23508.35","Lifestyle",-0.000170067460317459,"K23508"
"K23508.36","Leisure",-0.000338551587301582,"K23508"
"K23508.37","Home",-6.34285714285707e-05,"K23508"
"K23508.38","Work",-8.9988095238097e-05,"K23508"
"K23508.39","Physical",-0.000120936507936506,"K23508"
"K23508.40","Food",-1.83531746031739e-05,"K23508"
"K23508.41","Acquire",2.25396825396805e-06,"K23508"
"K23508.42","Allure",4.1182539682541e-05,"K23508"
"K23508.43","Perception",-7.10833333333307e-05,"K23508"
"K23508.44","Motion",2.69761904761883e-05,"K23508"
"K23508.45","Space",3.06944444444441e-05,"K23508"
"K23508.46","Visual",2.86706349206355e-05,"K23508"
"K23508.47","Auditory",-1.4571428571429e-05,"K23508"
"K23508.48","Time LIWC",-0.000313753968253971,"K23508"
"K23508.49","FocusPast",-0.000684011904761893,"K23508"
"K23508.50","FocusFuture",-3.61190476190477e-05,"K23508"
"K23508.51","Compound",9.02103174603128e-05,"K23508"
"K23508.52","PA VADER",1.39761904761908e-05,"K23508"
"K23508.53","Neutral VADER",4.98134920634949e-05,"K23508"
"K23508.54","NA VADER",0.000142313492063493,"K23508"
"K23508.55","ThoughtLength",-0.000123091269841269,"K23508"
"K23508.56","StressLength",-5.65357142857137e-05,"K23508"
"K23508.57","EnjoyLength",-0.000229615079365077,"K23508"
"K23508.58","Topic_t1",8.5476190476189e-06,"K23508"
"K23508.59","Topic_t2",-0.00172026984126984,"K23508"
"K23508.60","Topic_t3",-0.000806492063492059,"K23508"
"K23508.61","Topic_t4",-8.31746031745911e-06,"K23508"
"K23508.62","Topic_t5",-0.00137429761904762,"K23508"
"K23508.63","Topic_t6",-7.30833333333356e-05,"K23508"
"K23508.64","Happy GPT",0.000292813492063496,"K23508"
"K23508.65","Sad GPT",2.56190476190463e-05,"K23508"
"K23508.66","Nervous GPT",0.00036675396825397,"K23508"
"K23508.67","Interested GPT",-4.2753968253969e-05,"K23508"
"K23508.68","Angry GPT",-3.11904761904812e-06,"K23508"
"K23508.69","Excited GPT",8.55079365079372e-05,"K23508"
"K23508.70","Bored GPT",-3.6150793650794e-05,"K23508"
"K23508.71","NA GPT",0.00124559920634922,"K23508"
"K23508.72","PA GPT",0.000129111111111111,"K23508"
"K23509.1","Time",0.00014739141414139,"K23509"
"K23509.2","Word Count",-6.18308080808113e-05,"K23509"
"K23509.3","Analytic",-0.000116489898989899,"K23509"
"K23509.4","Authentic",-1.3532828282828e-05,"K23509"
"K23509.5","WordPerSentence",-0.000134762626262624,"K23509"
"K23509.6","BigWords",-0.000133217171717164,"K23509"
"K23509.7","Dictionary",-4.31969696969732e-05,"K23509"
"K23509.8","Linguistic",-0.000145015151515157,"K23509"
"K23509.9","Function",0.000206333333333338,"K23509"
"K23509.10","Pronoun",-4.02196969696937e-05,"K23509"
"K23509.11","Personal pronouns",-6.59797979797998e-05,"K23509"
"K23509.12","i",-0.000220060606060605,"K23509"
"K23509.13","Impersonal pronouns",2.4707070707075e-05,"K23509"
"K23509.14","Determiners",0.00018397222222222,"K23509"
"K23509.15","Article",-2.96161616161629e-05,"K23509"
"K23509.16","Prepositionsositions",8.76616161616188e-05,"K23509"
"K23509.17","Auxiliary verbs",-5.84267676767658e-05,"K23509"
"K23509.18","Adverbs",-0.000407722222222225,"K23509"
"K23509.19","Conjunctions",-0.000256338383838383,"K23509"
"K23509.20","Negations",3.58636363636356e-05,"K23509"
"K23509.21","Verb",3.80808080807451e-06,"K23509"
"K23509.22","Adjectives",-0.000105803030303031,"K23509"
"K23509.23","Quantity",-1.68484848484874e-05,"K23509"
