,Variable,Importance,Participant,NLP
KTGF533,Topic_t2,5.29E-07,KTGF533,LDA
KTGF540,Topic_t2,1.31E-05,KTGF540,LDA
KTGF544,Topic_t2,1.88E-05,KTGF544,LDA
KTGF545,Topic_t2,9.60E-06,KTGF545,LDA
KTGF549,Topic_t2,6.49E-08,KTGF549,LDA
KTGF550,Topic_t2,1.51E-06,KTGF550,LDA
KTGF553,Topic_t2,1.53E-06,KTGF553,LDA
KTGF556,Topic_t2,1.98E-05,KTGF556,LDA
KTGF557,Topic_t2,1.51E-05,KTGF557,LDA
KTGF561,Topic_t2,1.35E-07,KTGF561,LDA
KTGF562,Topic_t2,2.51E-06,KTGF562,LDA
KTGF565,Topic_t2,1.55E-07,KTGF565,LDA
KTGF570,Topic_t2,5.49E-06,KTGF570,LDA
KTGF572,Topic_t2,0,KTGF572,LDA
K23101,Topic_t3,1.10E-06,K23101,LDA
K23106,Topic_t3,3.19E-07,K23106,LDA
K23107,Topic_t3,2.37E-06,K23107,LDA
K23109,Topic_t3,8.31E-07,K23109,LDA
K23114,Topic_t3,0,K23114,LDA
K23115,Topic_t3,1.97E-05,K23115,LDA
K23117,Topic_t3,4.12E-05,K23117,LDA
K23120,Topic_t3,1.60E-06,K23120,LDA
K23121,Topic_t3,1.87E-05,K23121,LDA
K23125,Topic_t3,5.99E-07,K23125,LDA
K23126,Topic_t3,3.40E-05,K23126,LDA
K23128,Topic_t3,0.000119488,K23128,LDA
K23129,Topic_t3,2.38E-06,K23129,LDA
K23131,Topic_t3,2.75E-06,K23131,LDA
K23133,Topic_t3,7.19E-06,K23133,LDA
K23134,Topic_t3,5.15E-06,K23134,LDA
K23139,Topic_t3,1.03E-06,K23139,LDA
K23144,Topic_t3,5.27E-08,K23144,LDA
K23145,Topic_t3,0,K23145,LDA
K23148,Topic_t3,7.33E-06,K23148,LDA
K23150,Topic_t3,2.15E-06,K23150,LDA
K23153,Topic_t3,0.000102163,K23153,LDA
K23156,Topic_t3,4.10E-05,K23156,LDA
K23502,Topic_t3,6.80E-06,K23502,LDA
K23503,Topic_t3,5.55E-05,K23503,LDA
K23507,Topic_t3,1.21E-05,K23507,LDA
K23508,Topic_t3,2.20E-06,K23508,LDA
K23509,Topic_t3,4.34E-07,K23509,LDA
K23510,Topic_t3,5.86E-05,K23510,LDA
K23517,Topic_t3,3.22E-05,K23517,LDA
K23521,Topic_t3,1.89E-06,K23521,LDA
K23526,Topic_t3,2.49E-06,K23526,LDA
K23529,Topic_t3,1.09E-05,K23529,LDA
K23531,Topic_t3,1.15E-05,K23531,LDA
K23532,Topic_t3,3.94E-06,K23532,LDA
K23533,Topic_t3,4.71E-06,K23533,LDA
K23537,Topic_t3,2.67E-06,K23537,LDA
K23540,Topic_t3,4.29E-06,K23540,LDA
K23541,Topic_t3,7.98E-07,K23541,LDA
K23548,Topic_t3,0,K23548,LDA
K23551,Topic_t3,8.10E-06,K23551,LDA
K23552,Topic_t3,2.82E-07,K23552,LDA
K23555,Topic_t3,1.96E-06,K23555,LDA
K23556,Topic_t3,0,K23556,LDA
K23557,Topic_t3,2.27E-06,K23557,LDA
K23559,Topic_t3,7.29E-08,K23559,LDA
K23563,Topic_t3,8.73E-07,K23563,LDA
K23565,Topic_t3,4.01E-06,K23565,LDA
KTFG534,Topic_t3,1.87E-06,KTFG534,LDA
KTGF118,Topic_t3,2.55E-06,KTGF118,LDA
KTGF120,Topic_t3,1.24E-06,KTGF120,LDA
KTGF122,Topic_t3,3.82E-06,KTGF122,LDA
KTGF124,Topic_t3,0,KTGF124,LDA
KTGF126,Topic_t3,1.77E-05,KTGF126,LDA
KTGF129,Topic_t3,5.70E-07,KTGF129,LDA
KTGF130,Topic_t3,1.84E-05,KTGF130,LDA
KTGF136,Topic_t3,1.76E-05,KTGF136,LDA
KTGF138,Topic_t3,0,KTGF138,LDA
KTGF142,Topic_t3,2.04E-06,KTGF142,LDA
KTGF143,Topic_t3,8.48E-07,KTGF143,LDA
KTGF146,Topic_t3,1.66E-07,KTGF146,LDA
KTGF147,Topic_t3,3.93E-06,KTGF147,LDA
KTGF154,Topic_t3,2.05E-05,KTGF154,LDA
KTGF156,Topic_t3,6.16E-10,KTGF156,LDA
KTGF157,Topic_t3,1.24E-05,KTGF157,LDA
KTGF158,Topic_t3,2.14E-06,KTGF158,LDA
KTGF527,Topic_t3,2.82E-05,KTGF527,LDA
KTGF528,Topic_t3,5.06E-05,KTGF528,LDA
KTGF533,Topic_t3,3.59E-09,KTGF533,LDA
KTGF540,Topic_t3,6.23E-07,KTGF540,LDA
KTGF544,Topic_t3,6.43E-06,KTGF544,LDA
KTGF545,Topic_t3,1.87E-05,KTGF545,LDA
KTGF549,Topic_t3,2.61E-06,KTGF549,LDA
KTGF550,Topic_t3,9.47E-06,KTGF550,LDA
KTGF553,Topic_t3,2.07E-06,KTGF553,LDA
KTGF556,Topic_t3,1.50E-06,KTGF556,LDA
KTGF557,Topic_t3,1.59E-05,KTGF557,LDA
KTGF561,Topic_t3,2.30E-06,KTGF561,LDA
KTGF562,Topic_t3,7.65E-06,KTGF562,LDA
KTGF565,Topic_t3,5.58E-06,KTGF565,LDA
KTGF570,Topic_t3,4.80E-05,KTGF570,LDA
KTGF572,Topic_t3,2.46E-05,KTGF572,LDA
K23101,Topic_t4,9.63E-06,K23101,LDA
K23106,Topic_t4,0,K23106,LDA
K23107,Topic_t4,1.51E-05,K23107,LDA
K23109,Topic_t4,1.59E-06,K23109,LDA
K23114,Topic_t4,3.00E-06,K23114,LDA
K23115,Topic_t4,4.18E-05,K23115,LDA
K23117,Topic_t4,3.76E-05,K23117,LDA
K23120,Topic_t4,1.15E-06,K23120,LDA
K23121,Topic_t4,1.19E-05,K23121,LDA
K23125,Topic_t4,0,K23125,LDA
K23126,Topic_t4,8.50E-06,K23126,LDA
K23128,Topic_t4,1.39E-06,K23128,LDA
K23129,Topic_t4,3.63E-07,K23129,LDA
K23131,Topic_t4,4.06E-05,K23131,LDA
K23133,Topic_t4,0,K23133,LDA
K23134,Topic_t4,1.88E-08,K23134,LDA
K23139,Topic_t4,9.29E-08,K23139,LDA
K23144,Topic_t4,2.25E-05,K23144,LDA
K23145,Topic_t4,3.09E-05,K23145,LDA
K23148,Topic_t4,9.80E-06,K23148,LDA
K23150,Topic_t4,2.17E-07,K23150,LDA
K23153,Topic_t4,0,K23153,LDA
K23156,Topic_t4,8.65E-06,K23156,LDA
K23502,Topic_t4,1.25E-05,K23502,LDA
K23503,Topic_t4,6.89E-05,K23503,LDA
K23507,Topic_t4,5.74E-06,K23507,LDA
K23508,Topic_t4,0,K23508,LDA
K23509,Topic_t4,9.08E-08,K23509,LDA
K23510,Topic_t4,2.17E-05,K23510,LDA
K23517,Topic_t4,6.14E-06,K23517,LDA
K23521,Topic_t4,1.73E-05,K23521,LDA
K23526,Topic_t4,6.97E-06,K23526,LDA
K23529,Topic_t4,0,K23529,LDA
K23531,Topic_t4,0,K23531,LDA
K23532,Topic_t4,5.36E-06,K23532,LDA
K23533,Topic_t4,5.80E-08,K23533,LDA
K23537,Topic_t4,3.07E-05,K23537,LDA
K23540,Topic_t4,3.11E-06,K23540,LDA
K23541,Topic_t4,2.40E-05,K23541,LDA
K23548,Topic_t4,2.62E-05,K23548,LDA
K23551,Topic_t4,1.10E-05,K23551,LDA
K23552,Topic_t4,6.63E-07,K23552,LDA
K23555,Topic_t4,5.41E-07,K23555,LDA
K23556,Topic_t4,4.59E-06,K23556,LDA
K23557,Topic_t4,5.06E-05,K23557,LDA
K23559,Topic_t4,1.38E-05,K23559,LDA
K23563,Topic_t4,9.12E-06,K23563,LDA
K23565,Topic_t4,3.07E-07,K23565,LDA
KTFG534,Topic_t4,1.43E-05,KTFG534,LDA
KTGF118,Topic_t4,8.44E-06,KTGF118,LDA
KTGF120,Topic_t4,5.99E-06,KTGF120,LDA
KTGF122,Topic_t4,4.42E-10,KTGF122,LDA
KTGF124,Topic_t4,6.31E-08,KTGF124,LDA
KTGF126,Topic_t4,7.29E-06,KTGF126,LDA
KTGF129,Topic_t4,3.61E-06,KTGF129,LDA
KTGF130,Topic_t4,2.97E-06,KTGF130,LDA
KTGF136,Topic_t4,1.16E-05,KTGF136,LDA
KTGF138,Topic_t4,1.53E-05,KTGF138,LDA
KTGF142,Topic_t4,8.10E-06,KTGF142,LDA
KTGF143,Topic_t4,7.53E-08,KTGF143,LDA
KTGF146,Topic_t4,7.89E-06,KTGF146,LDA
KTGF147,Topic_t4,1.29E-05,KTGF147,LDA
KTGF154,Topic_t4,5.67E-06,KTGF154,LDA
KTGF156,Topic_t4,4.26E-06,KTGF156,LDA
KTGF157,Topic_t4,1.48E-07,KTGF157,LDA
KTGF158,Topic_t4,3.08E-06,KTGF158,LDA
KTGF527,Topic_t4,2.95E-05,KTGF527,LDA
KTGF528,Topic_t4,0,KTGF528,LDA
KTGF533,Topic_t4,1.48E-05,KTGF533,LDA
KTGF540,Topic_t4,1.51E-05,KTGF540,LDA
KTGF544,Topic_t4,1.30E-05,KTGF544,LDA
KTGF545,Topic_t4,7.84E-05,KTGF545,LDA
KTGF549,Topic_t4,2.18E-05,KTGF549,LDA
KTGF550,Topic_t4,9.66E-06,KTGF550,LDA
KTGF553,Topic_t4,6.46E-06,KTGF553,LDA
KTGF556,Topic_t4,2.71E-06,KTGF556,LDA
KTGF557,Topic_t4,2.86E-06,KTGF557,LDA
KTGF561,Topic_t4,7.99E-06,KTGF561,LDA
KTGF562,Topic_t4,3.11E-06,KTGF562,LDA
KTGF565,Topic_t4,9.43E-06,KTGF565,LDA
KTGF570,Topic_t4,0.000103495,KTGF570,LDA
KTGF572,Topic_t4,3.36E-08,KTGF572,LDA
K23101,Topic_t5,1.09E-05,K23101,LDA
K23106,Topic_t5,1.63E-05,K23106,LDA
K23107,Topic_t5,9.94E-06,K23107,LDA
K23109,Topic_t5,2.29E-07,K23109,LDA
K23114,Topic_t5,6.50E-06,K23114,LDA
K23115,Topic_t5,6.02E-05,K23115,LDA
K23117,Topic_t5,1.37E-07,K23117,LDA
K23120,Topic_t5,1.83E-06,K23120,LDA
K23121,Topic_t5,1.85E-07,K23121,LDA
K23125,Topic_t5,8.27E-06,K23125,LDA
K23126,Topic_t5,1.49E-05,K23126,LDA
K23128,Topic_t5,4.95E-08,K23128,LDA
K23129,Topic_t5,1.40E-05,K23129,LDA
K23131,Topic_t5,5.03E-06,K23131,LDA
K23133,Topic_t5,1.85E-07,K23133,LDA
K23134,Topic_t5,8.79E-06,K23134,LDA
K23139,Topic_t5,4.13E-06,K23139,LDA
K23144,Topic_t5,5.30E-06,K23144,LDA
K23145,Topic_t5,0,K23145,LDA
K23148,Topic_t5,1.34E-05,K23148,LDA
K23150,Topic_t5,1.68E-06,K23150,LDA
K23153,Topic_t5,2.57E-05,K23153,LDA
K23156,Topic_t5,0.000107648,K23156,LDA
K23502,Topic_t5,9.71E-06,K23502,LDA
K23503,Topic_t5,1.21E-05,K23503,LDA
K23507,Topic_t5,1.31E-06,K23507,LDA
K23508,Topic_t5,8.89E-06,K23508,LDA
K23509,Topic_t5,2.16E-06,K23509,LDA
K23510,Topic_t5,9.03E-05,K23510,LDA
K23517,Topic_t5,0.000110265,K23517,LDA
K23521,Topic_t5,5.12E-07,K23521,LDA
K23526,Topic_t5,1.10E-05,K23526,LDA
K23529,Topic_t5,2.17E-05,K23529,LDA
K23531,Topic_t5,2.35E-05,K23531,LDA
K23532,Topic_t5,2.41E-05,K23532,LDA
K23533,Topic_t5,2.68E-05,K23533,LDA
K23537,Topic_t5,0.000105416,K23537,LDA
K23540,Topic_t5,1.87E-06,K23540,LDA
K23541,Topic_t5,3.25E-06,K23541,LDA
K23548,Topic_t5,3.71E-05,K23548,LDA
K23551,Topic_t5,6.23E-05,K23551,LDA
K23552,Topic_t5,1.07E-06,K23552,LDA
K23555,Topic_t5,3.02E-06,K23555,LDA
K23556,Topic_t5,1.88E-06,K23556,LDA
K23557,Topic_t5,1.46E-05,K23557,LDA
K23559,Topic_t5,6.55E-06,K23559,LDA
K23563,Topic_t5,2.87E-05,K23563,LDA
K23565,Topic_t5,0,K23565,LDA
KTFG534,Topic_t5,2.80E-07,KTFG534,LDA
KTGF118,Topic_t5,5.30E-06,KTGF118,LDA
KTGF120,Topic_t5,1.78E-06,KTGF120,LDA
KTGF122,Topic_t5,1.79E-06,KTGF122,LDA
KTGF124,Topic_t5,1.94E-06,KTGF124,LDA
KTGF126,Topic_t5,1.96E-06,KTGF126,LDA
KTGF129,Topic_t5,8.39E-07,KTGF129,LDA
KTGF130,Topic_t5,1.50E-05,KTGF130,LDA
KTGF136,Topic_t5,3.96E-08,KTGF136,LDA
KTGF138,Topic_t5,2.00E-06,KTGF138,LDA
KTGF142,Topic_t5,1.84E-06,KTGF142,LDA
KTGF143,Topic_t5,3.29E-11,KTGF143,LDA
KTGF146,Topic_t5,8.95E-06,KTGF146,LDA
KTGF147,Topic_t5,2.10E-05,KTGF147,LDA
KTGF154,Topic_t5,3.29E-05,KTGF154,LDA
KTGF156,Topic_t5,5.93E-06,KTGF156,LDA
KTGF157,Topic_t5,4.57E-06,KTGF157,LDA
KTGF158,Topic_t5,2.47E-06,KTGF158,LDA
KTGF527,Topic_t5,2.59E-07,KTGF527,LDA
KTGF528,Topic_t5,0,KTGF528,LDA
KTGF533,Topic_t5,0,KTGF533,LDA
KTGF540,Topic_t5,0,KTGF540,LDA
KTGF544,Topic_t5,3.27E-05,KTGF544,LDA
KTGF545,Topic_t5,2.66E-05,KTGF545,LDA
KTGF549,Topic_t5,1.41E-06,KTGF549,LDA
KTGF550,Topic_t5,8.99E-05,KTGF550,LDA
KTGF553,Topic_t5,5.98E-07,KTGF553,LDA
KTGF556,Topic_t5,3.85E-05,KTGF556,LDA
KTGF557,Topic_t5,5.43E-05,KTGF557,LDA
KTGF561,Topic_t5,2.95E-06,KTGF561,LDA
KTGF562,Topic_t5,1.59E-06,KTGF562,LDA
KTGF565,Topic_t5,1.69E-06,KTGF565,LDA
KTGF570,Topic_t5,3.60E-05,KTGF570,LDA
KTGF572,Topic_t5,1.98E-05,KTGF572,LDA
K23101,Topic_t6,3.04E-07,K23101,LDA
K23106,Topic_t6,6.35E-07,K23106,LDA
K23107,Topic_t6,1.50E-05,K23107,LDA
K23109,Topic_t6,9.90E-06,K23109,LDA
K23114,Topic_t6,7.27E-06,K23114,LDA
K23115,Topic_t6,3.27E-05,K23115,LDA
K23117,Topic_t6,1.71E-06,K23117,LDA
K23120,Topic_t6,2.75E-07,K23120,LDA
K23121,Topic_t6,3.80E-08,K23121,LDA
K23125,Topic_t6,1.95E-07,K23125,LDA
K23126,Topic_t6,4.96E-05,K23126,LDA
K23128,Topic_t6,0,K23128,LDA
K23129,Topic_t6,1.33E-08,K23129,LDA
K23131,Topic_t6,1.25E-05,K23131,LDA
K23133,Topic_t6,2.73E-05,K23133,LDA
K23134,Topic_t6,0,K23134,LDA
K23139,Topic_t6,2.15E-06,K23139,LDA
K23144,Topic_t6,1.61E-05,K23144,LDA
K23145,Topic_t6,2.91E-07,K23145,LDA
K23148,Topic_t6,0,K23148,LDA
K23150,Topic_t6,3.20E-05,K23150,LDA
K23153,Topic_t6,8.66E-07,K23153,LDA
K23156,Topic_t6,8.59E-06,K23156,LDA
K23502,Topic_t6,4.58E-06,K23502,LDA
K23503,Topic_t6,4.98E-06,K23503,LDA
K23507,Topic_t6,1.77E-05,K23507,LDA
K23508,Topic_t6,2.41E-05,K23508,LDA
K23509,Topic_t6,5.87E-06,K23509,LDA
K23510,Topic_t6,2.00E-05,K23510,LDA
K23517,Topic_t6,0,K23517,LDA
K23521,Topic_t6,0,K23521,LDA
K23526,Topic_t6,8.39E-05,K23526,LDA
K23529,Topic_t6,6.52E-08,K23529,LDA
K23531,Topic_t6,2.76E-06,K23531,LDA
K23532,Topic_t6,7.89E-06,K23532,LDA
K23533,Topic_t6,2.23E-07,K23533,LDA
K23537,Topic_t6,7.88E-06,K23537,LDA
K23540,Topic_t6,6.54E-06,K23540,LDA
K23541,Topic_t6,1.14E-07,K23541,LDA
K23548,Topic_t6,6.86E-06,K23548,LDA
K23551,Topic_t6,1.27E-06,K23551,LDA
K23552,Topic_t6,6.31E-08,K23552,LDA
K23555,Topic_t6,1.93E-06,K23555,LDA
K23556,Topic_t6,1.70E-06,K23556,LDA
K23557,Topic_t6,0,K23557,LDA
K23559,Topic_t6,6.44E-06,K23559,LDA
K23563,Topic_t6,1.00E-05,K23563,LDA
K23565,Topic_t6,1.29E-06,K23565,LDA
KTFG534,Topic_t6,0,KTFG534,LDA
KTGF118,Topic_t6,1.13E-07,KTGF118,LDA
KTGF120,Topic_t6,5.70E-07,KTGF120,LDA
KTGF122,Topic_t6,1.74E-06,KTGF122,LDA
KTGF124,Topic_t6,7.94E-06,KTGF124,LDA
KTGF126,Topic_t6,8.11E-07,KTGF126,LDA
KTGF129,Topic_t6,5.68E-06,KTGF129,LDA
KTGF130,Topic_t6,1.77E-06,KTGF130,LDA
KTGF136,Topic_t6,8.03E-05,KTGF136,LDA
KTGF138,Topic_t6,4.94E-06,KTGF138,LDA
KTGF142,Topic_t6,0,KTGF142,LDA
KTGF143,Topic_t6,6.10E-06,KTGF143,LDA
KTGF146,Topic_t6,0.00012438,KTGF146,LDA
KTGF147,Topic_t6,4.33E-07,KTGF147,LDA
KTGF154,Topic_t6,3.85E-06,KTGF154,LDA
KTGF156,Topic_t6,2.99E-05,KTGF156,LDA
KTGF157,Topic_t6,7.83E-06,KTGF157,LDA
KTGF158,Topic_t6,5.41E-06,KTGF158,LDA
KTGF527,Topic_t6,3.29E-06,KTGF527,LDA
KTGF528,Topic_t6,3.13E-06,KTGF528,LDA
KTGF533,Topic_t6,6.82E-07,KTGF533,LDA
KTGF540,Topic_t6,1.29E-05,KTGF540,LDA
KTGF544,Topic_t6,3.32E-06,KTGF544,LDA
KTGF545,Topic_t6,2.73E-06,KTGF545,LDA
KTGF549,Topic_t6,0,KTGF549,LDA
KTGF550,Topic_t6,0.000104636,KTGF550,LDA
KTGF553,Topic_t6,1.89E-06,KTGF553,LDA
KTGF556,Topic_t6,6.16E-07,KTGF556,LDA
KTGF557,Topic_t6,1.21E-06,KTGF557,LDA
KTGF561,Topic_t6,8.71E-07,KTGF561,LDA
KTGF562,Topic_t6,3.51E-07,KTGF562,LDA
KTGF565,Topic_t6,5.95E-05,KTGF565,LDA
KTGF570,Topic_t6,4.00E-05,KTGF570,LDA
KTGF572,Topic_t6,2.32E-05,KTGF572,LDA
K23101,Verb,0.014507738,K23101,LIWC
K23106,Verb,4.41E-05,K23106,LIWC
K23107,Verb,0.000963144,K23107,LIWC
K23109,Verb,0.004648923,K23109,LIWC
K23114,Verb,0.001907091,K23114,LIWC
K23115,Verb,0.002211703,K23115,LIWC
K23117,Verb,0.021986802,K23117,LIWC
K23120,Verb,0.000244327,K23120,LIWC
K23121,Verb,0,K23121,LIWC
K23125,Verb,0.001942531,K23125,LIWC
K23126,Verb,0.019470117,K23126,LIWC
K23128,Verb,2.29E-05,K23128,LIWC
K23129,Verb,0.001473305,K23129,LIWC
K23131,Verb,0.00406747,K23131,LIWC
K23133,Verb,0.000119478,K23133,LIWC
K23134,Verb,0,K23134,LIWC
K23139,Verb,0.000283074,K23139,LIWC
K23144,Verb,2.73E-05,K23144,LIWC
K23145,Verb,0.000607414,K23145,LIWC
K23148,Verb,2.23E-05,K23148,LIWC
K23150,Verb,0.001823372,K23150,LIWC
K23153,Verb,0.005936423,K23153,LIWC
K23156,Verb,0,K23156,LIWC
K23502,Verb,0.004126835,K23502,LIWC
K23503,Verb,0.024941432,K23503,LIWC
K23507,Verb,0.001700199,K23507,LIWC
K23508,Verb,0.018735892,K23508,LIWC
K23509,Verb,0.009464198,K23509,LIWC
K23510,Verb,0.009159436,K23510,LIWC
K23517,Verb,0.035557478,K23517,LIWC
K23521,Verb,0,K23521,LIWC
K23526,Verb,0.001099386,K23526,LIWC
K23529,Verb,0,K23529,LIWC
K23531,Verb,0.001245303,K23531,LIWC
K23532,Verb,0,K23532,LIWC
K23533,Verb,0.007146129,K23533,LIWC
K23537,Verb,0.009571331,K23537,LIWC
K23540,Verb,0.00019809,K23540,LIWC
K23541,Verb,0.002016259,K23541,LIWC
K23548,Verb,0.001927147,K23548,LIWC
K23551,Verb,0.0004301,K23551,LIWC
K23552,Verb,0,K23552,LIWC
K23555,Verb,0.00038846,K23555,LIWC
K23556,Verb,0,K23556,LIWC
K23557,Verb,0.000745118,K23557,LIWC
K23559,Verb,0.00106972,K23559,LIWC
K23563,Verb,0.001071264,K23563,LIWC
K23565,Verb,0.004594645,K23565,LIWC
KTFG534,Verb,0.003414571,KTFG534,LIWC
KTGF118,Verb,0,KTGF118,LIWC
KTGF120,Verb,0,KTGF120,LIWC
KTGF122,Verb,0.006968692,KTGF122,LIWC
KTGF124,Verb,0,KTGF124,LIWC
KTGF126,Verb,0.002888389,KTGF126,LIWC
KTGF129,Verb,0.009924073,KTGF129,LIWC
KTGF130,Verb,0.000252081,KTGF130,LIWC
KTGF136,Verb,0.010514177,KTGF136,LIWC
KTGF138,Verb,0.000542936,KTGF138,LIWC
KTGF142,Verb,0,KTGF142,LIWC
KTGF143,Verb,7.62E-05,KTGF143,LIWC
KTGF146,Verb,0.008709426,KTGF146,LIWC
KTGF147,Verb,0.011642942,KTGF147,LIWC
KTGF154,Verb,0.014677227,KTGF154,LIWC
KTGF156,Verb,0.002369064,KTGF156,LIWC
KTGF157,Verb,0.001377825,KTGF157,LIWC
KTGF158,Verb,0.000362512,KTGF158,LIWC
KTGF527,Verb,0,KTGF527,LIWC
KTGF528,Verb,0,KTGF528,LIWC
KTGF533,Verb,0,KTGF533,LIWC
KTGF540,Verb,5.84E-07,KTGF540,LIWC
KTGF544,Verb,0.009571734,KTGF544,LIWC
KTGF545,Verb,0.00054966,KTGF545,LIWC
KTGF549,Verb,0,KTGF549,LIWC
KTGF550,Verb,0.030905053,KTGF550,LIWC
KTGF553,Verb,0.001207591,KTGF553,LIWC
KTGF556,Verb,0.000559376,KTGF556,LIWC
KTGF557,Verb,0.001807108,KTGF557,LIWC
KTGF561,Verb,0.008826871,KTGF561,LIWC
KTGF562,Verb,0.001216398,KTGF562,LIWC
KTGF565,Verb,0.009553584,KTGF565,LIWC
KTGF570,Verb,0.001161767,KTGF570,LIWC
KTGF572,Verb,0.000332279,KTGF572,LIWC
K23106,Visual,0,K23106,LIWC
K23107,Visual,3.38E-05,K23107,LIWC
K23115,Visual,0.000495851,K23115,LIWC
K23125,Visual,0.00032695,K23125,LIWC
K23128,Visual,0,K23128,LIWC
K23133,Visual,0.000428961,K23133,LIWC
K23134,Visual,0.00097801,K23134,LIWC
K23148,Visual,0.000122727,K23148,LIWC
K23153,Visual,0,K23153,LIWC
K23156,Visual,0.009771952,K23156,LIWC
K23503,Visual,0.000678696,K23503,LIWC
K23508,Visual,3.03E-05,K23508,LIWC
K23529,Visual,0.000899831,K23529,LIWC
K23531,Visual,0,K23531,LIWC
K23532,Visual,0,K23532,LIWC
K23537,Visual,4.62E-05,K23537,LIWC
K23555,Visual,3.55E-05,K23555,LIWC
K23557,Visual,9.14E-06,K23557,LIWC
K23559,Visual,0.007499475,K23559,LIWC
K23565,Visual,0.016560844,K23565,LIWC
KTFG534,Visual,0.00708217,KTFG534,LIWC
KTGF118,Visual,0.000197603,KTGF118,LIWC
KTGF120,Visual,0.000280083,KTGF120,LIWC
KTGF130,Visual,0.005106762,KTGF130,LIWC
KTGF138,Visual,0,KTGF138,LIWC
KTGF142,Visual,0,KTGF142,LIWC
KTGF143,Visual,0.000204772,KTGF143,LIWC
KTGF146,Visual,0,KTGF146,LIWC
KTGF156,Visual,0.005450082,KTGF156,LIWC
KTGF157,Visual,0.001689664,KTGF157,LIWC
KTGF527,Visual,0.000161544,KTGF527,LIWC
KTGF528,Visual,0,KTGF528,LIWC
KTGF533,Visual,0.00134003,KTGF533,LIWC
KTGF549,Visual,0,KTGF549,LIWC
KTGF553,Visual,0.000441434,KTGF553,LIWC
KTGF565,Visual,0.000522448,KTGF565,LIWC
K23101,Word Count,0.002154007,K23101,Text leangth
K23106,Word Count,0,K23106,Text leangth
K23107,Word Count,0.00330775,K23107,Text leangth
K23109,Word Count,0.010332384,K23109,Text leangth
K23114,Word Count,0.000667691,K23114,Text leangth
K23115,Word Count,0.000438742,K23115,Text leangth
K23117,Word Count,0.012862818,K23117,Text leangth
K23120,Word Count,0.010881289,K23120,Text leangth
K23121,Word Count,0,K23121,Text leangth
K23125,Word Count,0,K23125,Text leangth
K23126,Word Count,0.00560822,K23126,Text leangth
K23128,Word Count,0.046769179,K23128,Text leangth
K23129,Word Count,0.012706227,K23129,Text leangth
K23131,Word Count,0.004565005,K23131,Text leangth
K23133,Word Count,0,K23133,Text leangth
K23134,Word Count,0.013044968,K23134,Text leangth
K23139,Word Count,0.001579293,K23139,Text leangth
K23144,Word Count,0.000846035,K23144,Text leangth
K23145,Word Count,0,K23145,Text leangth
K23148,Word Count,0,K23148,Text leangth
K23150,Word Count,1.26E-05,K23150,Text leangth
K23153,Word Count,0,K23153,Text leangth
K23156,Word Count,0,K23156,Text leangth
K23502,Word Count,0.016219012,K23502,Text leangth
K23503,Word Count,0.001852085,K23503,Text leangth
K23507,Word Count,0.016663078,K23507,Text leangth
K23508,Word Count,0.001899765,K23508,Text leangth
K23509,Word Count,0.013052109,K23509,Text leangth
K23510,Word Count,0.000216856,K23510,Text leangth
K23517,Word Count,0.020926693,K23517,Text leangth
K23521,Word Count,0.089773356,K23521,Text leangth
K23526,Word Count,0.066279581,K23526,Text leangth
K23529,Word Count,3.10E-05,K23529,Text leangth
K23531,Word Count,0,K23531,Text leangth
K23532,Word Count,0,K23532,Text leangth
K23533,Word Count,0.030415535,K23533,Text leangth
K23537,Word Count,0.012738415,K23537,Text leangth
K23540,Word Count,0,K23540,Text leangth
K23541,Word Count,0.004203368,K23541,Text leangth
K23548,Word Count,0.000905067,K23548,Text leangth
K23551,Word Count,0,K23551,Text leangth
K23552,Word Count,0,K23552,Text leangth
K23555,Word Count,0.000411084,K23555,Text leangth
K23556,Word Count,0,K23556,Text leangth
K23557,Word Count,0.000738265,K23557,Text leangth
K23559,Word Count,0.001233815,K23559,Text leangth
K23563,Word Count,0.000200925,K23563,Text leangth
K23565,Word Count,6.81E-08,K23565,Text leangth
KTFG534,Word Count,0.027749956,KTFG534,Text leangth
KTGF118,Word Count,0.000628027,KTGF118,Text leangth
KTGF120,Word Count,0,KTGF120,Text leangth
KTGF122,Word Count,0.021809336,KTGF122,Text leangth
KTGF124,Word Count,0,KTGF124,Text leangth
KTGF126,Word Count,0.001626582,KTGF126,Text leangth
KTGF129,Word Count,0.00966988,KTGF129,Text leangth
KTGF130,Word Count,0.007574328,KTGF130,Text leangth
KTGF136,Word Count,0.000420697,KTGF136,Text leangth
KTGF138,Word Count,6.76E-06,KTGF138,Text leangth
KTGF142,Word Count,1.89E-05,KTGF142,Text leangth
KTGF143,Word Count,0.000113056,KTGF143,Text leangth
KTGF146,Word Count,0,KTGF146,Text leangth
KTGF147,Word Count,0.021522347,KTGF147,Text leangth
KTGF154,Word Count,0.000918765,KTGF154,Text leangth
KTGF156,Word Count,0.001830855,KTGF156,Text leangth
KTGF157,Word Count,0.003243399,KTGF157,Text leangth
KTGF158,Word Count,0,KTGF158,Text leangth
KTGF527,Word Count,0,KTGF527,Text leangth
KTGF528,Word Count,0,KTGF528,Text leangth
KTGF533,Word Count,0.019607733,KTGF533,Text leangth
KTGF540,Word Count,0,KTGF540,Text leangth
KTGF544,Word Count,0.064604391,KTGF544,Text leangth
KTGF545,Word Count,0.027004381,KTGF545,Text leangth
