,Variable,Importance,Participant,nlp
K23521,Authentic,0.000706816,K23521,LIWC
K23144,Authentic,0.000762614,K23144,LIWC
K23136,Authentic,0.000813115,K23136,LIWC
K23508,Authentic,0.001009058,K23508,LIWC
K23134,Authentic,0.001322389,K23134,LIWC
KTGF126,Authentic,0.001378705,KTGF126,LIWC
K23126,Authentic,0.00178021,K23126,LIWC
K23142,Authentic,0.001956411,K23142,LIWC
K23563,Authentic,0.002245539,K23563,LIWC
K23150,Authentic,0.00242132,K23150,LIWC
KTGF124,Authentic,0.002731581,KTGF124,LIWC
KTGF528,Authentic,0.002758319,KTGF528,LIWC
KTGF125,Authentic,0.002955604,KTGF125,LIWC
KTGF561,Authentic,0.003149751,KTGF561,LIWC
K23148,Authentic,0.003234388,K23148,LIWC
KTGF147,Authentic,0.003657865,KTGF147,LIWC
K23540,Authentic,0.004075984,K23540,LIWC
K23133,Authentic,0.004615577,K23133,LIWC
KTGF158,Authentic,0.004986491,KTGF158,LIWC
KTGF527,Authentic,0.005672538,KTGF527,LIWC
K23502,Authentic,0.005974123,K23502,LIWC
K23529,Authentic,0.006717819,K23529,LIWC
K23532,Authentic,0.006739935,K23532,LIWC
K23104,Authentic,0.006884541,K23104,LIWC
KTGF127,Authentic,0.00781917,KTGF127,LIWC
K23565,Authentic,0.008264751,K23565,LIWC
K23109,Authentic,0.0082696,K23109,LIWC
K23555,Authentic,0.008899885,K23555,LIWC
K23114,Authentic,0.009373782,K23114,LIWC
K23139,Authentic,0.009532786,K23139,LIWC
KTGF156,Authentic,0.00965349,KTGF156,LIWC
KTGF549,Authentic,0.009683289,KTGF549,LIWC
K23503,Authentic,0.010636921,K23503,LIWC
K23128,Authentic,0.010669637,K23128,LIWC
K23101,Authentic,0.011514616,K23101,LIWC
K23541,Authentic,0.01184866,K23541,LIWC
K23130,Authentic,0.012111701,K23130,LIWC
K23120,Authentic,0.012378911,K23120,LIWC
K23557,Authentic,0.013279934,K23557,LIWC
KTGF545,Authentic,0.013312235,KTGF545,LIWC
KTGF544,Authentic,0.013862189,KTGF544,LIWC
KTGF553,Authentic,0.014598047,KTGF553,LIWC
KTGF154,Authentic,0.014638134,KTGF154,LIWC
K23143,Authentic,0.01466579,K23143,LIWC
K23517,Authentic,0.017072986,K23517,LIWC
K23510,Authentic,0.018217982,K23510,LIWC
K23131,Authentic,0.018687772,K23131,LIWC
K23115,Authentic,0.019325656,K23115,LIWC
KTGF136,Authentic,0.023258092,KTGF136,LIWC
KTGF122,Authentic,0.023758655,KTGF122,LIWC
K23507,Authentic,0.024277442,K23507,LIWC
K23533,Authentic,0.024856638,K23533,LIWC
KTGF557,Authentic,0.025244295,KTGF557,LIWC
KTGF157,Authentic,0.025698595,KTGF157,LIWC
KTGF570,Authentic,0.029443074,KTGF570,LIWC
KTGF138,Authentic,0.029569157,KTGF138,LIWC
KTGF153,Authentic,0.033149878,KTGF153,LIWC
K23509,Authentic,0.033789336,K23509,LIWC
KTGF146,Authentic,0.036676796,KTGF146,LIWC
K23536,Authentic,0.038313558,K23536,LIWC
KTGF572,Authentic,0.038807393,KTGF572,LIWC
K23106,Authentic,0.043573754,K23106,LIWC
K23117,Authentic,0.045985701,K23117,LIWC
K23548,Authentic,0.062693739,K23548,LIWC
K23156,Authentic,0.063939482,K23156,LIWC
KTGF550,Authentic,0.070029353,KTGF550,LIWC
K23537,Authentic,0.072259479,K23537,LIWC
K23551,Authentic,0.072368019,K23551,LIWC
KTGF130,Authentic,0.12613468,KTGF130,LIWC
K23128,Article,0,K23128,LIWC
K23147,Article,0,K23147,LIWC
K23156,Article,0,K23156,LIWC
K23531,Article,0,K23531,LIWC
K23532,Article,0,K23532,LIWC
K23536,Article,0,K23536,LIWC
KTGF158,Article,0,KTGF158,LIWC
KTGF549,Article,0,KTGF549,LIWC
K23129,Article,3.14E-08,K23129,LIWC
K23130,Article,9.72E-08,K23130,LIWC
KTGF138,Article,9.64E-07,KTGF138,LIWC
K23122,Article,1.95E-06,K23122,LIWC
K23153,Article,7.15E-06,K23153,LIWC
KTGF565,Article,8.99E-06,KTGF565,LIWC
K23121,Article,9.45E-06,K23121,LIWC
K23557,Article,1.85E-05,K23557,LIWC
K23109,Article,1.98E-05,K23109,LIWC
KTGF124,Article,2.71E-05,KTGF124,LIWC
K23143,Article,4.64E-05,K23143,LIWC
KTGF544,Article,4.82E-05,KTGF544,LIWC
KTGF143,Article,6.19E-05,KTGF143,LIWC
K23125,Article,6.32E-05,K23125,LIWC
KTGF156,Article,6.49E-05,KTGF156,LIWC
KTGF120,Article,9.51E-05,KTGF120,LIWC
KTGF129,Article,9.62E-05,KTGF129,LIWC
KTGF527,Article,0.000103885,KTGF527,LIWC
K23521,Article,0.000130981,K23521,LIWC
K23144,Article,0.00013284,K23144,LIWC
KTGF562,Article,0.000157032,KTGF562,LIWC
K23540,Article,0.000161076,K23540,LIWC
K23131,Article,0.000208232,K23131,LIWC
KTGF553,Article,0.000214356,KTGF553,LIWC
K23145,Article,0.000247553,K23145,LIWC
K23559,Article,0.000285661,K23559,LIWC
KTGF570,Article,0.000314455,KTGF570,LIWC
KTGF148,Article,0.000325365,KTGF148,LIWC
KTGF125,Article,0.000359622,KTGF125,LIWC
K23133,Article,0.000378308,K23133,LIWC
K23503,Article,0.00042141,K23503,LIWC
K23529,Article,0.000446118,K23529,LIWC
K23114,Article,0.000470828,K23114,LIWC
K23104,Article,0.000478139,K23104,LIWC
KTGF118,Article,0.000550348,KTGF118,LIWC
K23541,Article,0.000581123,K23541,LIWC
KTGF154,Article,0.00059925,KTGF154,LIWC
KTGF146,Article,0.000640458,KTGF146,LIWC
K23134,Article,0.000813877,K23134,LIWC
K23107,Article,0.000989838,K23107,LIWC
K23126,Article,0.001025072,K23126,LIWC
K23552,Article,0.001062537,K23552,LIWC
K23148,Article,0.00109035,K23148,LIWC
K23508,Article,0.001138256,K23508,LIWC
K23101,Article,0.001165623,K23101,LIWC
K23548,Article,0.001277515,K23548,LIWC
KTGF540,Article,0.001294434,KTGF540,LIWC
KTGF561,Article,0.001365324,KTGF561,LIWC
K23555,Article,0.001408626,K23555,LIWC
KTGF533,Article,0.00156362,KTGF533,LIWC
KTGF126,Article,0.001597981,KTGF126,LIWC
K23139,Article,0.001634423,K23139,LIWC
KTGF528,Article,0.001770628,KTGF528,LIWC
K23106,Article,0.001868026,K23106,LIWC
K23136,Article,0.001984923,K23136,LIWC
KTGF142,Article,0.001991334,KTGF142,LIWC
K23150,Article,0.002331272,K23150,LIWC
KTGF130,Article,0.002391985,KTGF130,LIWC
K23115,Article,0.00254491,K23115,LIWC
K23507,Article,0.003231826,K23507,LIWC
K23537,Article,0.003364408,K23537,LIWC
K23563,Article,0.003388925,K23563,LIWC
KTGF557,Article,0.004009045,KTGF557,LIWC
KTGF122,Article,0.004733335,KTGF122,LIWC
KTGF556,Article,0.004744857,KTGF556,LIWC
K23517,Article,0.004843348,K23517,LIWC
K23533,Article,0.005246336,K23533,LIWC
KTGF147,Article,0.005414907,KTGF147,LIWC
KTGF572,Article,0.006176195,KTGF572,LIWC
KTGF550,Article,0.00618428,KTGF550,LIWC
KTGF153,Article,0.006236349,KTGF153,LIWC
K23565,Article,0.00778234,K23565,LIWC
KTGF157,Article,0.007972505,KTGF157,LIWC
K23556,Article,0.008048119,K23556,LIWC
K23117,Article,0.00880355,K23117,LIWC
K23526,Article,0.008878412,K23526,LIWC
KTFG534,Article,0.009049986,KTFG534,LIWC
K23120,Article,0.009641047,K23120,LIWC
K23551,Article,0.010854106,K23551,LIWC
K23502,Article,0.012036493,K23502,LIWC
K23510,Article,0.01481711,K23510,LIWC
KTGF545,Article,0.031630156,KTGF545,LIWC
K23509,Article,0.047375359,K23509,LIWC
K23532,Apostrophesï,0,K23532,LIWC
K23552,Apostrophesï,0,K23552,LIWC
KTGF118,Apostrophesï,0,KTGF118,LIWC
KTGF142,Apostrophesï,0,KTGF142,LIWC
KTGF528,Apostrophesï,0,KTGF528,LIWC
KTGF533,Apostrophesï,0,KTGF533,LIWC
KTGF565,Apostrophesï,0,KTGF565,LIWC
KTGF143,Apostrophesï,1.80E-06,KTGF143,LIWC
K23125,Apostrophesï,1.63E-05,K23125,LIWC
KTGF158,Apostrophesï,3.64E-05,KTGF158,LIWC
K23134,Apostrophesï,4.25E-05,K23134,LIWC
K23145,Apostrophesï,4.96E-05,K23145,LIWC
K23503,Apostrophesï,5.70E-05,K23503,LIWC
KTGF124,Apostrophesï,6.73E-05,KTGF124,LIWC
K23556,Apostrophesï,0.000110124,K23556,LIWC
K23509,Apostrophesï,0.000129699,K23509,LIWC
K23521,Apostrophesï,0.000152206,K23521,LIWC
KTFG534,Apostrophesï,0.000190392,KTFG534,LIWC
K23555,Apostrophesï,0.000196174,K23555,LIWC
KTGF125,Apostrophesï,0.000283704,KTGF125,LIWC
K23147,Apostrophesï,0.000287157,K23147,LIWC
KTGF557,Apostrophesï,0.000294203,KTGF557,LIWC
KTGF120,Apostrophesï,0.000364934,KTGF120,LIWC
KTGF549,Apostrophesï,0.000404128,KTGF549,LIWC
KTGF527,Apostrophesï,0.000436061,KTGF527,LIWC
K23148,Apostrophesï,0.000479696,K23148,LIWC
KTGF556,Apostrophesï,0.000532853,KTGF556,LIWC
K23128,Apostrophesï,0.000536817,K23128,LIWC
K23551,Apostrophesï,0.000687562,K23551,LIWC
K23133,Apostrophesï,0.000923635,K23133,LIWC
K23536,Apostrophesï,0.001100216,K23536,LIWC
KTGF544,Apostrophesï,0.001117889,KTGF544,LIWC
KTGF156,Apostrophesï,0.001548092,KTGF156,LIWC
KTGF553,Apostrophesï,0.001782619,KTGF553,LIWC
K23136,Apostrophesï,0.001839826,K23136,LIWC
K23526,Apostrophesï,0.00191739,K23526,LIWC
KTGF146,Apostrophesï,0.002006315,KTGF146,LIWC
K23101,Apostrophesï,0.002618398,K23101,LIWC
K23121,Apostrophesï,0.002830146,K23121,LIWC
KTGF157,Apostrophesï,0.003239089,KTGF157,LIWC
K23510,Apostrophesï,0.003994856,K23510,LIWC
K23126,Apostrophesï,0.005104334,K23126,LIWC
K23537,Apostrophesï,0.007371745,K23537,LIWC
KTGF540,Apostrophesï,0.014312631,KTGF540,LIWC
K23114,Angry GPT,0,K23114,GPT
K23117,Angry GPT,0,K23117,GPT
K23128,Angry GPT,0,K23128,GPT
K23508,Angry GPT,0,K23508,GPT
K23521,Angry GPT,0,K23521,GPT
K23532,Angry GPT,0,K23532,GPT
KTGF142,Angry GPT,0,KTGF142,GPT
KTGF158,Angry GPT,0,KTGF158,GPT
KTGF528,Angry GPT,0,KTGF528,GPT
KTGF562,Angry GPT,0,KTGF562,GPT
K23122,Angry GPT,1.34E-06,K23122,GPT
K23104,Angry GPT,2.38E-06,K23104,GPT
KTGF118,Angry GPT,3.32E-06,KTGF118,GPT
K23533,Angry GPT,3.44E-06,K23533,GPT
K23565,Angry GPT,5.30E-06,K23565,GPT
KTGF125,Angry GPT,5.39E-06,KTGF125,GPT
KTGF572,Angry GPT,8.29E-06,KTGF572,GPT
K23548,Angry GPT,1.37E-05,K23548,GPT
K23552,Angry GPT,1.71E-05,K23552,GPT
K23502,Angry GPT,1.75E-05,K23502,GPT
K23551,Angry GPT,1.75E-05,K23551,GPT
K23126,Angry GPT,1.97E-05,K23126,GPT
K23536,Angry GPT,2.07E-05,K23536,GPT
K23541,Angry GPT,2.28E-05,K23541,GPT
K23529,Angry GPT,2.57E-05,K23529,GPT
KTGF148,Angry GPT,2.81E-05,KTGF148,GPT
K23503,Angry GPT,3.35E-05,K23503,GPT
K23150,Angry GPT,3.96E-05,K23150,GPT
K23139,Angry GPT,5.19E-05,K23139,GPT
K23121,Angry GPT,5.72E-05,K23121,GPT
K23143,Angry GPT,6.23E-05,K23143,GPT
K23147,Angry GPT,6.65E-05,K23147,GPT
K23156,Angry GPT,7.93E-05,K23156,GPT
K23131,Angry GPT,8.56E-05,K23131,GPT
KTGF143,Angry GPT,8.76E-05,KTGF143,GPT
KTGF570,Angry GPT,9.07E-05,KTGF570,GPT
K23509,Angry GPT,9.13E-05,K23509,GPT
K23557,Angry GPT,9.36E-05,K23557,GPT
KTGF129,Angry GPT,9.36E-05,KTGF129,GPT
K23136,Angry GPT,9.78E-05,K23136,GPT
KTGF565,Angry GPT,9.87E-05,KTGF565,GPT
K23120,Angry GPT,9.88E-05,K23120,GPT
KTGF544,Angry GPT,0.000102652,KTGF544,GPT
KTGF126,Angry GPT,0.000103031,KTGF126,GPT
K23510,Angry GPT,0.000103874,K23510,GPT
K23107,Angry GPT,0.000112945,K23107,GPT
K23130,Angry GPT,0.000114009,K23130,GPT
K23145,Angry GPT,0.00012179,K23145,GPT
K23559,Angry GPT,0.000139036,K23559,GPT
K23144,Angry GPT,0.000139313,K23144,GPT
KTGF550,Angry GPT,0.000140512,KTGF550,GPT
K23106,Angry GPT,0.000142752,K23106,GPT
K23148,Angry GPT,0.00014502,K23148,GPT
KTGF540,Angry GPT,0.000146317,KTGF540,GPT
K23133,Angry GPT,0.000149243,K23133,GPT
KTGF153,Angry GPT,0.00015109,KTGF153,GPT
KTGF557,Angry GPT,0.000156856,KTGF557,GPT
KTGF120,Angry GPT,0.000188333,KTGF120,GPT
KTGF553,Angry GPT,0.000194378,KTGF553,GPT
K23556,Angry GPT,0.000223798,K23556,GPT
K23555,Angry GPT,0.000250907,K23555,GPT
KTGF138,Angry GPT,0.000258538,KTGF138,GPT
KTGF561,Angry GPT,0.000262025,KTGF561,GPT
K23129,Angry GPT,0.00026445,K23129,GPT
KTGF157,Angry GPT,0.000278439,KTGF157,GPT
KTGF527,Angry GPT,0.000294692,KTGF527,GPT
K23507,Angry GPT,0.00029766,K23507,GPT
KTGF127,Angry GPT,0.000310905,KTGF127,GPT
KTGF124,Angry GPT,0.00038827,KTGF124,GPT
K23153,Angry GPT,0.000415314,K23153,GPT
K23537,Angry GPT,0.000439079,K23537,GPT
K23134,Angry GPT,0.00045315,K23134,GPT
KTGF156,Angry GPT,0.000482486,KTGF156,GPT
K23101,Angry GPT,0.000496745,K23101,GPT
KTGF136,Angry GPT,0.000507748,KTGF136,GPT
KTFG534,Angry GPT,0.00053005,KTFG534,GPT
KTGF154,Angry GPT,0.000538381,KTGF154,GPT
KTGF549,Angry GPT,0.000552371,KTGF549,GPT
K23115,Angry GPT,0.000562242,K23115,GPT
KTGF533,Angry GPT,0.000627328,KTGF533,GPT
K23540,Angry GPT,0.000655263,K23540,GPT
K23531,Angry GPT,0.000690577,K23531,GPT
K23109,Angry GPT,0.000715632,K23109,GPT
KTGF146,Angry GPT,0.001089055,KTGF146,GPT
KTGF147,Angry GPT,0.001153733,KTGF147,GPT
KTGF545,Angry GPT,0.001344349,KTGF545,GPT
KTGF122,Angry GPT,0.001448173,KTGF122,GPT
K23563,Angry GPT,0.001493528,K23563,GPT
KTGF556,Angry GPT,0.001496079,KTGF556,GPT
K23517,Angry GPT,0.001586352,K23517,GPT
KTGF130,Angry GPT,0.001634448,KTGF130,GPT
K23526,Angry GPT,0.002024045,K23526,GPT
K23125,Angry GPT,0.002060537,K23125,GPT
K23107,Analytic,0,K23107,LIWC
K23122,Analytic,0,K23122,LIWC
K23128,Analytic,0,K23128,LIWC
K23129,Analytic,0,K23129,LIWC
K23130,Analytic,0,K23130,LIWC
K23133,Analytic,0,K23133,LIWC
K23134,Analytic,0,K23134,LIWC
K23136,Analytic,0,K23136,LIWC
K23147,Analytic,0,K23147,LIWC
K23148,Analytic,0,K23148,LIWC
K23150,Analytic,0,K23150,LIWC
K23153,Analytic,0,K23153,LIWC
K23521,Analytic,0,K23521,LIWC
K23529,Analytic,0,K23529,LIWC
K23531,Analytic,0,K23531,LIWC
K23532,Analytic,0,K23532,LIWC
K23541,Analytic,0,K23541,LIWC
K23557,Analytic,0,K23557,LIWC
K23563,Analytic,0,K23563,LIWC
KTGF120,Analytic,0,KTGF120,LIWC
KTGF142,Analytic,0,KTGF142,LIWC
KTGF533,Analytic,0,KTGF533,LIWC
KTGF549,Analytic,0,KTGF549,LIWC
KTGF556,Analytic,0,KTGF556,LIWC
K23536,Analytic,3.93E-05,K23536,LIWC
K23109,Analytic,4.60E-05,K23109,LIWC
K23526,Analytic,5.97E-05,K23526,LIWC
K23106,Analytic,7.39E-05,K23106,LIWC
KTGF118,Analytic,0.000106849,KTGF118,LIWC
K23548,Analytic,0.000137251,K23548,LIWC
KTGF138,Analytic,0.000156687,KTGF138,LIWC
K23502,Analytic,0.000262663,K23502,LIWC
KTGF158,Analytic,0.000281395,KTGF158,LIWC
K23508,Analytic,0.000310443,K23508,LIWC
K23125,Analytic,0.000513458,K23125,LIWC
K23565,Analytic,0.000595359,K23565,LIWC
K23142,Analytic,0.000609199,K23142,LIWC
K23121,Analytic,0.000996597,K23121,LIWC
K23139,Analytic,0.001337699,K23139,LIWC
KTGF124,Analytic,0.001367963,KTGF124,LIWC
KTGF553,Analytic,0.001533743,KTGF553,LIWC
K23104,Analytic,0.001720648,K23104,LIWC
K23509,Analytic,0.001830967,K23509,LIWC
KTGF127,Analytic,0.002125681,KTGF127,LIWC
K23115,Analytic,0.003076144,K23115,LIWC
KTGF129,Analytic,0.004012404,KTGF129,LIWC
KTGF125,Analytic,0.004109446,KTGF125,LIWC
K23156,Analytic,0.0041887,K23156,LIWC
KTGF143,Analytic,0.004319687,KTGF143,LIWC
KTGF154,Analytic,0.004404742,KTGF154,LIWC
K23537,Analytic,0.004582442,K23537,LIWC
K23556,Analytic,0.004595878,K23556,LIWC
KTGF153,Analytic,0.004958692,KTGF153,LIWC
KTGF565,Analytic,0.005381243,KTGF565,LIWC
KTGF122,Analytic,0.005417513,KTGF122,LIWC
K23533,Analytic,0.005847643,K23533,LIWC
K23120,Analytic,0.006647522,K23120,LIWC
K23117,Analytic,0.006666904,K23117,LIWC
K23552,Analytic,0.007136369,K23552,LIWC
KTGF156,Analytic,0.009496382,KTGF156,LIWC
K23507,Analytic,0.010108393,K23507,LIWC
KTGF136,Analytic,0.010159571,KTGF136,LIWC
KTGF528,Analytic,0.010869683,KTGF528,LIWC
KTGF130,Analytic,0.010930925,KTGF130,LIWC
KTGF572,Analytic,0.011401627,KTGF572,LIWC
K23143,Analytic,0.011725265,K23143,LIWC
K23126,Analytic,0.01342144,K23126,LIWC
K23144,Analytic,0.014985182,K23144,LIWC
K23551,Analytic,0.01506011,K23551,LIWC
K23145,Analytic,0.015433896,K23145,LIWC
KTGF570,Analytic,0.019219295,KTGF570,LIWC
KTGF148,Analytic,0.019795298,KTGF148,LIWC
K23101,Analytic,0.019862627,K23101,LIWC
KTFG534,Analytic,0.026649133,KTFG534,LIWC
KTGF544,Analytic,0.028075,KTGF544,LIWC
K23114,Analytic,0.030064693,K23114,LIWC
KTGF562,Analytic,0.031022003,KTGF562,LIWC
K23555,Analytic,0.032767442,K23555,LIWC
KTGF545,Analytic,0.035857419,KTGF545,LIWC
KTGF540,Analytic,0.036252898,KTGF540,LIWC
K23540,Analytic,0.036883543,K23540,LIWC
KTGF550,Analytic,0.038908708,KTGF550,LIWC
KTGF557,Analytic,0.042339903,KTGF557,LIWC
KTGF561,Analytic,0.048443609,KTGF561,LIWC
KTGF527,Analytic,0.050817789,KTGF527,LIWC
KTGF157,Analytic,0.052863363,KTGF157,LIWC
KTGF147,Analytic,0.058733865,KTGF147,LIWC
KTGF146,Analytic,0.078095686,KTGF146,LIWC
KTGF126,Analytic,0.085147856,KTGF126,LIWC
K23559,Analytic,0.088594365,K23559,LIWC
K23131,Analytic,0.089795811,K23131,LIWC
K23510,Analytic,0.092936103,K23510,LIWC
K23503,Analytic,0.135513594,K23503,LIWC
K23517,Analytic,0.404030101,K23517,LIWC
K23128,Allure,0,K23128,LIWC
K23147,Allure,0,K23147,LIWC
K23156,Allure,0,K23156,LIWC
K23503,Allure,0,K23503,LIWC
K23529,Allure,0,K23529,LIWC
K23532,Allure,0,K23532,LIWC
K23536,Allure,0,K23536,LIWC
K23136,Allure,3.16E-07,K23136,LIWC
K23106,Allure,1.47E-06,K23106,LIWC
K23565,Allure,2.74E-06,K23565,LIWC
KTGF143,Allure,9.42E-06,KTGF143,LIWC
K23144,Allure,1.26E-05,K23144,LIWC
KTGF549,Allure,1.41E-05,KTGF549,LIWC
K23129,Allure,1.53E-05,K23129,LIWC
K23557,Allure,3.74E-05,K23557,LIWC
K23537,Allure,5.05E-05,K23537,LIWC
KTGF540,Allure,8.33E-05,KTGF540,LIWC
KTFG534,Allure,9.56E-05,KTFG534,LIWC
K23548,Allure,0.000137432,K23548,LIWC
K23117,Allure,0.000137698,K23117,LIWC
KTGF565,Allure,0.000140923,KTGF565,LIWC
K23104,Allure,0.000142262,K23104,LIWC
K23552,Allure,0.000189567,K23552,LIWC
KTGF527,Allure,0.000284011,KTGF527,LIWC
K23153,Allure,0.000287415,K23153,LIWC
KTGF556,Allure,0.000287684,KTGF556,LIWC
KTGF153,Allure,0.000288905,KTGF153,LIWC
K23148,Allure,0.000296701,K23148,LIWC
K23107,Allure,0.000344251,K23107,LIWC
K23555,Allure,0.000350399,K23555,LIWC
K23139,Allure,0.000400807,K23139,LIWC
K23133,Allure,0.000402174,K23133,LIWC
K23508,Allure,0.000444053,K23508,LIWC
KTGF154,Allure,0.000472581,KTGF154,LIWC
KTGF148,Allure,0.000505848,KTGF148,LIWC
KTGF570,Allure,0.000552576,KTGF570,LIWC
K23510,Allure,0.000553897,K23510,LIWC
K23143,Allure,0.000565455,K23143,LIWC
K23121,Allure,0.000623443,K23121,LIWC
KTGF120,Allure,0.000689888,KTGF120,LIWC
K23559,Allure,0.000718544,K23559,LIWC
KTGF561,Allure,0.000831877,KTGF561,LIWC
KTGF142,Allure,0.000865096,KTGF142,LIWC
KTGF125,Allure,0.000929147,KTGF125,LIWC
K23507,Allure,0.000974086,K23507,LIWC
KTGF126,Allure,0.000983229,KTGF126,LIWC
KTGF146,Allure,0.001150134,KTGF146,LIWC
K23120,Allure,0.001327164,K23120,LIWC
KTGF544,Allure,0.001368974,KTGF544,LIWC
K23533,Allure,0.001387605,K23533,LIWC
K23556,Allure,0.001481153,K23556,LIWC
K23126,Allure,0.00150539,K23126,LIWC
KTGF118,Allure,0.001546985,KTGF118,LIWC
KTGF533,Allure,0.00157268,KTGF533,LIWC
K23502,Allure,0.001660648,K23502,LIWC
K23122,Allure,0.001669353,K23122,LIWC
K23101,Allure,0.001924233,K23101,LIWC
KTGF138,Allure,0.001963254,KTGF138,LIWC
K23145,Allure,0.002079079,K23145,LIWC
KTGF156,Allure,0.002104884,KTGF156,LIWC
K23134,Allure,0.002134555,K23134,LIWC
K23521,Allure,0.002146772,K23521,LIWC
KTGF550,Allure,0.002231554,KTGF550,LIWC
K23125,Allure,0.002300889,K23125,LIWC
K23541,Allure,0.002672799,K23541,LIWC
K23142,Allure,0.002699731,K23142,LIWC
K23150,Allure,0.003127326,K23150,LIWC
KTGF562,Allure,0.00335089,KTGF562,LIWC
K23540,Allure,0.003520321,K23540,LIWC
KTGF122,Allure,0.004343925,KTGF122,LIWC
KTGF147,Allure,0.005148602,KTGF147,LIWC
KTGF130,Allure,0.005239109,KTGF130,LIWC
KTGF528,Allure,0.005304748,KTGF528,LIWC
K23551,Allure,0.005512202,K23551,LIWC
K23131,Allure,0.005675639,K23131,LIWC
K23115,Allure,0.005911951,K23115,LIWC
KTGF553,Allure,0.006045355,KTGF553,LIWC
K23526,Allure,0.006401392,K23526,LIWC
KTGF572,Allure,0.006675365,KTGF572,LIWC
KTGF158,Allure,0.006999404,KTGF158,LIWC
KTGF127,Allure,0.007349427,KTGF127,LIWC
KTGF136,Allure,0.008450473,KTGF136,LIWC
K23109,Allure,0.010218972,K23109,LIWC
KTGF124,Allure,0.013766603,KTGF124,LIWC
K23517,Allure,0.014032036,K23517,LIWC
K23130,Allure,0.0158542,K23130,LIWC
KTGF157,Allure,0.017496057,KTGF157,LIWC
K23531,Allure,0.01847343,K23531,LIWC
K23563,Allure,0.019013779,K23563,LIWC
KTGF545,Allure,0.019241375,KTGF545,LIWC
K23509,Allure,0.01961815,K23509,LIWC
KTGF557,Allure,0.030842704,KTGF557,LIWC
K23122,AllPunc,0,K23122,LIWC
K23134,AllPunc,0,K23134,LIWC
K23136,AllPunc,0,K23136,LIWC
K23147,AllPunc,0,K23147,LIWC
K23148,AllPunc,0,K23148,LIWC
K23503,AllPunc,0,K23503,LIWC
K23521,AllPunc,0,K23521,LIWC
K23532,AllPunc,0,K23532,LIWC
KTGF142,AllPunc,0,KTGF142,LIWC
KTGF527,AllPunc,0,KTGF527,LIWC
KTGF533,AllPunc,0,KTGF533,LIWC
KTGF540,AllPunc,0,KTGF540,LIWC
KTGF549,AllPunc,0,KTGF549,LIWC
KTGF127,AllPunc,1.01E-05,KTGF127,LIWC
KTGF544,AllPunc,2.64E-05,KTGF544,LIWC
KTGF158,AllPunc,3.51E-05,KTGF158,LIWC
KTGF157,AllPunc,5.22E-05,KTGF157,LIWC
KTGF124,AllPunc,5.93E-05,KTGF124,LIWC
KTGF146,AllPunc,9.36E-05,KTGF146,LIWC
KTGF545,AllPunc,9.47E-05,KTGF545,LIWC
KTGF118,AllPunc,9.95E-05,KTGF118,LIWC
K23548,AllPunc,0.000120207,K23548,LIWC
KTGF556,AllPunc,0.000128103,KTGF556,LIWC
K23552,AllPunc,0.000130841,K23552,LIWC
KTGF553,AllPunc,0.000160244,KTGF553,LIWC
KTGF125,AllPunc,0.000276327,KTGF125,LIWC
K23556,AllPunc,0.000305523,K23556,LIWC
KTGF147,AllPunc,0.000306043,KTGF147,LIWC
K23129,AllPunc,0.000322249,K23129,LIWC
KTGF122,AllPunc,0.00044193,KTGF122,LIWC
KTGF156,AllPunc,0.000503177,KTGF156,LIWC
K23133,AllPunc,0.0005652,K23133,LIWC
K23536,AllPunc,0.000579858,K23536,LIWC
K23125,AllPunc,0.000644326,K23125,LIWC
KTGF143,AllPunc,0.000672788,KTGF143,LIWC
K23121,AllPunc,0.000691424,K23121,LIWC
K23509,AllPunc,0.000797963,K23509,LIWC
K23145,AllPunc,0.000878165,K23145,LIWC
KTGF148,AllPunc,0.000954774,KTGF148,LIWC
KTGF528,AllPunc,0.000968735,KTGF528,LIWC
KTGF572,AllPunc,0.000993852,KTGF572,LIWC
K23101,AllPunc,0.001207849,K23101,LIWC
K23529,AllPunc,0.001209441,K23529,LIWC
KTGF120,AllPunc,0.002070395,KTGF120,LIWC
KTGF565,AllPunc,0.002590113,KTGF565,LIWC
K23563,AllPunc,0.002846048,K23563,LIWC
K23526,AllPunc,0.003240573,K23526,LIWC
K23128,AllPunc,0.003529634,K23128,LIWC
KTGF557,AllPunc,0.003608571,KTGF557,LIWC
KTGF561,AllPunc,0.004175102,KTGF561,LIWC
K23115,AllPunc,0.004268733,K23115,LIWC
K23517,AllPunc,0.004983538,K23517,LIWC
K23557,AllPunc,0.005120419,K23557,LIWC
K23555,AllPunc,0.006108222,K23555,LIWC
K23551,AllPunc,0.007084225,K23551,LIWC
K23537,AllPunc,0.007194741,K23537,LIWC
K23144,AllPunc,0.009562363,K23144,LIWC
KTFG534,AllPunc,0.015341621,KTFG534,LIWC
K23126,AllPunc,0.016379106,K23126,LIWC
K23510,AllPunc,0.028908169,K23510,LIWC
K23106,allnone,0,K23106,LIWC
K23122,allnone,0,K23122,LIWC
K23134,allnone,0,K23134,LIWC
K23153,allnone,0,K23153,LIWC
K23540,allnone,0,K23540,LIWC
K23551,allnone,0,K23551,LIWC
K23557,allnone,0,K23557,LIWC
K23563,allnone,0,K23563,LIWC
KTGF142,allnone,0,KTGF142,LIWC
KTGF146,allnone,0,KTGF146,LIWC
K23130,allnone,9.26E-11,K23130,LIWC
